id,Booking_status,Probability
58971,1,0.78636867
58972,0,0.07091323
58973,1,0.64136064
58974,0,0.28128308
58975,1,0.9571858
58976,0,0.3019126
58977,0,0.23918514
58978,0,0.21708804
58979,0,0.030514492
58980,1,0.8331739
58981,0,0.3772003
58982,1,0.7097198
58983,1,0.52874106
58984,0,0.020443078
58985,0,0.3513515
58986,0,0.33993214
58987,1,0.7155849
58988,0,0.014485767
58989,0,0.13646346
58990,0,0.15003721
58991,0,0.010731492
58992,1,0.756061
58993,1,0.85730374
58994,0,0.05932397
58995,1,0.8619777
58996,0,0.15954296
58997,0,0.42903322
58998,1,0.8552386
58999,0,0.35064203
59000,0,0.0035158442
59001,1,0.5664711
59002,0,0.26267558
59003,0,0.49531478
59004,0,0.11836348
59005,1,0.63982725
59006,1,0.5184771
59007,1,0.835196
59008,0,0.22264753
59009,0,0.11689223
59010,1,0.5460038
59011,0,0.07001747
59012,0,0.053687867
59013,1,0.8396227
59014,1,0.7358961
59015,0,0.3207062
59016,0,0.015455975
59017,0,0.3456399
59018,0,0.47194204
59019,1,0.51081604
59020,0,0.06185068
59021,1,0.5138506
59022,1,0.5905334
59023,0,0.45184958
59024,0,0.24511144
59025,0,0.35402492
59026,1,0.83691835
59027,0,0.26993704
59028,1,0.5041106
59029,0,0.032403477
59030,0,0.2964483
59031,1,0.7377762
59032,0,0.3339243
59033,1,0.5848835
59034,0,0.02825552
59035,0,0.05637297
59036,1,0.89869976
59037,1,0.90027434
59038,1,0.69679606
59039,0,0.2944938
59040,0,0.014477315
59041,0,0.12943938
59042,1,0.58031124
59043,0,0.4511892
59044,0,0.24862641
59045,0,0.41067436
59046,0,0.32816714
59047,0,0.046577007
59048,0,0.012004381
59049,0,0.16899003
59050,0,0.46788254
59051,0,0.33872917
59052,1,0.97239506
59053,1,0.8770171
59054,0,0.045992117
59055,1,0.7874571
59056,1,0.83452654
59057,1,0.6192467
59058,1,0.8790474
59059,0,0.0040136166
59060,1,0.69292146
59061,0,0.35051668
59062,0,0.32962132
59063,0,0.22629306
59064,0,0.24418952
59065,1,0.59488297
59066,0,0.26188222
59067,0,0.18812428
59068,0,0.25147468
59069,0,0.30176583
59070,0,0.3491912
59071,0,0.07774331
59072,0,0.074586146
59073,0,0.02698467
59074,0,0.037889197
59075,0,0.34063172
59076,0,0.26294628
59077,0,0.1962608
59078,1,0.6326489
59079,0,0.14717036
59080,0,0.028374307
59081,0,0.14816146
59082,1,0.77808195
59083,0,0.2711538
59084,0,0.30478984
59085,0,0.15146479
59086,1,0.56258214
59087,1,0.8135157
59088,0,0.031899218
59089,0,0.23494354
59090,0,0.20233212
59091,0,0.17078993
59092,0,0.20258135
59093,0,0.45512417
59094,0,0.15349424
59095,0,0.124034345
59096,0,0.05254337
59097,0,0.37383115
59098,1,0.6139352
59099,0,0.00079177937
59100,0,0.02333008
59101,1,0.718391
59102,1,0.5766376
59103,1,0.65774363
59104,0,0.29599705
59105,0,0.4021316
59106,1,0.6818578
59107,0,0.11127282
59108,1,0.68532914
59109,1,0.8360679
59110,1,0.751575
59111,0,0.15597987
59112,0,0.0004373363
59113,0,0.056789976
59114,0,0.4569215
59115,0,0.029888125
59116,1,0.63228005
59117,0,0.1196157
59118,0,0.04789702
59119,0,0.34028652
59120,0,0.17214538
59121,1,0.9012403
59122,0,0.018911213
59123,1,0.50767803
59124,0,0.31091738
59125,0,0.31245455
59126,0,0.008203712
59127,1,0.7260033
59128,0,0.003418008
59129,0,8.631599e-06
59130,0,0.3153803
59131,0,0.04075756
59132,0,0.0019727687
59133,0,0.1811991
59134,1,0.9219784
59135,0,0.15051614
59136,1,0.6856444
59137,0,0.4296307
59138,1,0.82298243
59139,1,0.70132184
59140,0,0.117290385
59141,0,0.0034509231
59142,0,0.16599318
59143,0,0.010984326
59144,1,0.6683398
59145,0,0.012418176
59146,0,0.00036444605
59147,0,0.17810401
59148,1,0.71760577
59149,0,0.29299906
59150,1,0.8581807
59151,0,0.28912526
59152,0,4.1422372e-05
59153,0,0.2952674
59154,0,0.10588938
59155,0,0.23013471
59156,0,0.1003988
59157,0,0.010860756
59158,0,0.026449244
59159,0,0.24416023
59160,0,0.018052373
59161,0,0.20623976
59162,0,0.00152659
59163,0,0.022199174
59164,0,0.39748618
59165,0,0.018544763
59166,1,0.79679245
59167,0,0.047951646
59168,1,0.52002066
59169,0,0.23935269
59170,0,0.111779615
59171,1,0.6568656
59172,0,0.16235465
59173,0,0.14353195
59174,0,0.46268225
59175,1,0.85814
59176,0,0.31855053
59177,0,9.421173e-08
59178,0,0.1353499
59179,0,0.07532873
59180,0,0.071825065
59181,1,0.6797533
59182,0,0.088528074
59183,0,0.004015212
59184,0,0.39523217
59185,0,0.36012375
59186,0,0.34966955
59187,1,0.7027159
59188,1,0.6230397
59189,1,0.93681747
59190,0,0.052473113
59191,1,0.92102915
59192,0,0.34085286
59193,1,0.67126626
59194,0,0.3517825
59195,0,0.41820148
59196,0,0.37102535
59197,0,0.2233881
59198,0,0.04979216
59199,1,0.8768559
59200,0,0.2150874
59201,0,0.24128285
59202,1,0.9273419
59203,0,0.019055787
59204,0,0.016401224
59205,0,0.36554205
59206,0,0.3069848
59207,1,0.756864
59208,0,0.2440558
59209,0,0.29649413
59210,0,0.4592105
59211,1,0.8534831
59212,0,0.19220471
59213,0,0.24437243
59214,0,0.4040481
59215,1,0.608579
59216,0,0.061827708
59217,1,0.87861174
59218,0,0.25336507
59219,0,0.21209669
59220,0,0.12478231
59221,0,0.13089754
59222,0,0.15648045
59223,0,0.2372636
59224,0,0.39544743
59225,0,0.05090699
59226,1,0.92146224
59227,0,0.16644588
59228,0,0.24810188
59229,0,0.32770956
59230,0,0.15585816
59231,0,0.11138404
59232,0,0.25256467
59233,1,0.62187904
59234,1,0.7519585
59235,0,0.04172841
59236,0,0.07538182
59237,0,0.04386564
59238,0,0.08009247
59239,0,0.19072941
59240,0,0.35191432
59241,1,0.89975166
59242,0,0.040701337
59243,1,0.8534798
59244,0,0.052661985
59245,1,0.5029027
59246,1,0.5452403
59247,0,0.00012929777
59248,0,0.004900876
59249,0,0.43668985
59250,0,0.0076712198
59251,0,0.28518814
59252,1,0.8326472
59253,0,0.24025802
59254,0,0.1667722
59255,0,0.0
59256,0,0.021146929
59257,0,0.32387862
59258,0,0.3339525
59259,0,0.42234087
59260,0,0.103028946
59261,0,0.024488099
59262,1,0.51252633
59263,0,0.28091806
59264,0,0.10462298
59265,1,0.75247186
59266,1,0.7817657
59267,1,0.6922918
59268,0,0.008209927
59269,1,0.79034215
59270,1,0.58960766
59271,0,0.16418353
59272,1,0.78284603
59273,1,0.51091754
59274,0,0.24549311
59275,0,0.15613687
59276,0,0.3543372
59277,0,0.041653454
59278,0,0.24589348
59279,1,0.62791663
59280,0,0.30906224
59281,0,0.29198417
59282,0,0.3840004
59283,1,0.68999434
59284,1,0.68612856
59285,0,0.38868007
59286,1,0.9209376
59287,0,0.10544127
59288,0,0.11125672
59289,1,0.6644864
59290,0,1.7385231e-07
59291,0,0.16119322
59292,0,0.4638663
59293,0,0.24717307
59294,1,0.9400927
59295,0,0.35247508
59296,1,0.8460293
59297,1,0.8464079
59298,0,0.016946342
59299,1,0.6209499
59300,0,0.050729472
59301,0,0.22150199
59302,1,0.66267824
59303,0,0.03435966
59304,0,0.42932528
59305,0,0.45555505
59306,0,0.10109179
59307,0,0.21101373
59308,0,0.007752305
59309,1,0.7888244
59310,0,0.07787889
59311,0,0.44717327
59312,1,0.72173244
59313,0,0.059506163
59314,0,0.20510197
59315,0,0.010156442
59316,0,0.21540694
59317,0,0.12549579
59318,1,0.64275914
59319,0,0.311213
59320,1,0.56518793
59321,1,0.81200594
59322,1,0.7157723
59323,1,0.81499183
59324,1,0.8481309
59325,0,0.49385566
59326,0,0.033969343
59327,0,0.20597243
59328,0,0.20041998
59329,0,0.18124042
59330,0,0.41252494
59331,0,0.46920362
59332,1,0.7721083
59333,0,0.11549181
59334,0,0.07241005
59335,1,0.71234655
59336,0,0.14991955
59337,0,0.27595887
59338,0,0.03953015
59339,1,0.55665827
59340,1,0.8069221
59341,1,0.6629745
59342,1,0.93170244
59343,0,0.105731
59344,1,0.6577915
59345,1,0.82590306
59346,0,0.028268823
59347,1,0.5158488
59348,0,0.056131516
59349,1,0.68466485
59350,0,0.16901836
59351,0,0.05998024
59352,0,0.21430665
59353,1,0.832008
59354,1,0.5131202
59355,0,0.09162865
59356,0,0.006293238
59357,0,0.16503769
59358,1,0.596698
59359,0,0.22030424
59360,1,0.86443615
59361,1,0.8507961
59362,1,0.61781305
59363,1,0.8509338
59364,0,0.3265472
59365,0,0.1660149
59366,0,0.07478312
59367,1,0.6383651
59368,0,0.005938862
59369,0,0.10300135
59370,1,0.53306186
59371,1,0.69948953
59372,0,0.004858798
59373,1,0.72440404
59374,1,0.707311
59375,1,0.5169053
59376,1,0.87906545
59377,0,0.061594382
59378,0,0.074471846
59379,1,0.6051352
59380,1,0.81753635
59381,1,0.8565554
59382,0,0.056892898
59383,0,0.3152877
59384,0,0.108635165
59385,0,0.20208202
59386,0,0.23227303
59387,0,0.13541381
59388,0,0.47674012
59389,0,0.0017956115
59390,1,0.8190067
59391,0,0.027478328
59392,0,0.22819084
59393,0,0.48475996
59394,0,0.20776547
59395,1,0.51160485
59396,1,0.6529629
59397,0,0.465299
59398,1,0.8147496
59399,1,0.68053406
59400,1,0.57696444
59401,0,0.0915658
59402,0,0.4357032
59403,0,0.25552437
59404,1,0.8131075
59405,0,0.3973392
59406,1,0.7815364
59407,0,0.09631195
59408,1,0.7999699
59409,0,0.2713212
59410,1,0.8987967
59411,0,0.43601933
59412,0,0.20543061
59413,1,0.53055686
59414,1,0.7938703
59415,0,0.047391366
59416,0,0.095495395
59417,1,0.6914793
59418,1,0.8498929
59419,1,0.5087486
59420,0,0.06106705
59421,1,0.5844212
59422,1,0.83205146
59423,1,0.5868246
59424,0,0.19510888
59425,0,0.035595816
59426,1,0.5037133
59427,1,0.50389284
59428,1,0.6201998
59429,0,0.40404606
59430,1,0.6388985
59431,1,0.59661484
59432,1,0.9101733
59433,1,0.5652883
59434,0,0.14062065
59435,1,0.9642388
59436,0,0.38897985
59437,0,0.18962365
59438,0,0.05702734
59439,0,0.1531456
59440,0,0.049762003
59441,1,0.5650131
59442,0,0.0138632115
59443,1,0.66579455
59444,0,0.28641573
59445,0,0.4788368
59446,0,0.12015366
59447,1,0.8613384
59448,1,0.6684982
59449,1,0.91058826
59450,1,0.88125867
59451,0,0.06433452
59452,0,0.14218196
59453,0,0.46177164
59454,0,0.020948682
59455,1,0.71242356
59456,0,0.08520683
59457,1,0.9347485
59458,0,0.4339856
59459,0,0.15828922
59460,0,0.04662775
59461,1,0.9254998
59462,0,0.13480261
59463,0,0.4663422
59464,0,0.025815528
59465,1,0.5091844
59466,0,0.0353859
59467,0,0.21998644
59468,1,0.7358593
59469,0,0.05365039
59470,0,0.07169771
59471,1,0.5307998
59472,1,0.90276366
59473,1,0.88603145
59474,0,0.22404152
59475,1,0.9611665
59476,0,0.02961775
59477,1,0.7139158
59478,0,0.24399993
59479,0,0.13688129
59480,0,0.2727217
59481,0,0.18885902
59482,1,0.67763597
59483,1,0.72984016
59484,0,0.014824057
59485,0,0.009827187
59486,0,0.0969592
59487,0,0.4460206
59488,0,0.09099558
59489,0,0.18967234
59490,0,0.15882702
59491,1,0.8332926
59492,0,0.44789752
59493,1,0.57518965
59494,1,0.78105736
59495,1,0.9122199
59496,1,0.8506608
59497,1,0.60226387
59498,0,0.190266
59499,0,0.03141598
59500,0,0.10201242
59501,0,0.32677388
59502,1,0.923017
59503,0,0.2637478
59504,1,0.7231614
59505,1,0.73385924
59506,1,0.7849272
59507,0,0.20366797
59508,1,0.70003533
59509,0,0.46674326
59510,1,0.77297103
59511,1,0.50845605
59512,0,0.17886788
59513,0,0.40373507
59514,0,0.20236719
59515,0,0.09804936
59516,0,0.22278778
59517,0,0.25847146
59518,1,0.5013409
59519,1,0.5124601
59520,0,0.1040759
59521,1,0.6502505
59522,0,0.063929394
59523,0,0.40902552
59524,0,0.03887091
59525,0,5.8865467e-06
59526,0,0.23977472
59527,0,0.29994306
59528,0,0.011240941
59529,0,0.0527013
59530,0,0.41762298
59531,0,0.47676033
59532,0,0.09213446
59533,0,0.27141666
59534,1,0.59585917
59535,0,0.25498244
59536,0,0.24130385
59537,0,0.16179743
59538,0,0.0017878005
59539,0,0.04483892
59540,1,0.63720626
59541,0,0.10013024
59542,0,0.2507605
59543,1,0.7740368
59544,1,0.5234133
59545,0,0.044571914
59546,0,0.1093474
59547,0,0.009552869
59548,0,0.21858087
59549,1,0.64000213
59550,0,0.2756515
59551,0,0.3252468
59552,0,4.245685e-06
59553,0,0.42197543
59554,1,0.7219481
59555,0,0.171562
59556,1,0.52112436
59557,0,0.22985755
59558,1,0.85685205
59559,0,0.3723685
59560,0,0.029016312
59561,1,0.78862625
59562,1,0.74496907
59563,1,0.61151284
59564,1,0.72117853
59565,0,0.2908511
59566,0,0.04298589
59567,0,0.4480798
59568,1,0.8085052
59569,1,0.76378536
59570,0,0.20511444
59571,1,0.893064
59572,1,0.65436816
59573,0,0.2172679
59574,0,0.06855608
59575,0,0.41386375
59576,1,0.5765152
59577,1,0.7082216
59578,0,0.27178213
59579,0,0.07669712
59580,0,0.10484623
59581,0,0.031190846
59582,1,0.66586834
59583,0,0.19762613
59584,1,0.50191504
59585,1,0.7123511
59586,1,0.6734541
59587,1,0.88223124
59588,0,0.3335985
59589,0,0.4438784
59590,1,0.93712735
59591,1,0.5186959
59592,0,0.36606786
59593,1,0.6258103
59594,1,0.5874646
59595,0,0.23223707
59596,0,0.43696663
59597,1,0.82846844
59598,0,0.36418542
59599,0,0.36578444
59600,0,0.20541903
59601,1,0.78321314
59602,0,0.4538338
59603,1,0.7332379
59604,0,0.29397747
59605,0,0.26547697
59606,0,0.0737285
59607,0,0.39923522
59608,0,0.47344974
59609,0,0.18876983
59610,0,0.25146794
59611,0,0.009619836
59612,1,0.7752715
59613,0,0.07917189
59614,1,0.7247887
59615,0,0.28910035
59616,1,0.9247067
59617,0,0.1383621
59618,0,0.29119435
59619,0,0.09528993
59620,0,0.44655788
59621,1,0.5528934
59622,0,0.29788303
59623,0,0.4471417
59624,1,0.6809399
59625,0,0.06463628
59626,1,0.78836954
59627,0,0.36869133
59628,0,0.032671332
59629,1,0.90560216
59630,1,0.8588092
59631,1,0.81830084
59632,0,0.0007544794
59633,0,0.37807757
59634,1,0.56921226
59635,0,0.10172914
59636,0,0.18143356
59637,0,0.21316932
59638,1,0.8481656
59639,1,0.94742715
59640,0,0.0143594
59641,0,0.46519747
59642,0,0.27649042
59643,1,0.8811215
59644,0,0.2779624
59645,1,0.7643343
59646,0,0.29251307
59647,0,0.37272805
59648,0,0.08018418
59649,1,0.8599008
59650,1,0.82481456
59651,0,0.032346968
59652,0,0.24253723
59653,0,0.37474966
59654,0,0.15545854
59655,0,0.07698376
59656,0,0.04182242
59657,0,0.022478705
59658,1,0.86181724
59659,0,0.02691852
59660,1,0.64308214
59661,0,0.28386432
59662,0,0.027863042
59663,0,0.34362587
59664,0,0.037898842
59665,1,0.7501431
59666,0,0.2602049
59667,1,0.56688935
59668,0,0.035922468
59669,1,0.5539271
59670,0,0.23464073
59671,0,0.42209908
59672,0,0.1353239
59673,1,0.62129235
59674,1,0.8130487
59675,0,0.35983595
59676,1,0.5696676
59677,0,0.14169362
59678,0,0.036136024
59679,1,0.53280485
59680,0,0.001385792
59681,0,0.08369569
59682,0,0.41568512
59683,0,0.05925448
59684,1,0.5376964
59685,0,0.091535985
59686,0,0.42764995
59687,0,0.14043054
59688,0,0.04912924
59689,0,0.3012429
59690,1,0.8863323
59691,0,0.49675333
59692,0,0.43224338
59693,0,0.28599286
59694,1,0.8543274
59695,0,0.25803927
59696,0,0.13963723
59697,0,0.31351578
59698,0,0.40313032
59699,0,0.4923706
59700,0,0.00072554103
59701,1,0.70830196
59702,0,0.2352141
59703,1,0.65546274
59704,0,0.450265
59705,0,0.2325573
59706,0,0.41115448
59707,0,0.2498383
59708,0,0.41981956
59709,0,0.0028994472
59710,0,0.16481857
59711,0,0.4178588
59712,0,0.0010776597
59713,1,0.9896701
59714,0,0.16695738
59715,0,4.5270835e-16
59716,1,0.6697824
59717,1,0.8332156
59718,1,0.8500427
59719,1,0.6738702
59720,1,0.7381106
59721,1,0.6052978
59722,1,0.6052387
59723,0,0.04994779
59724,0,0.44836247
59725,1,0.8389124
59726,1,0.53611237
59727,1,0.9085739
59728,1,0.73370737
59729,1,0.70379305
59730,0,0.1459266
59731,0,0.4430771
59732,1,0.7051981
59733,1,0.5980452
59734,1,0.8251016
59735,1,0.6297069
59736,1,0.9290063
59737,1,0.7157355
59738,1,0.88801414
59739,0,0.053775992
59740,0,0.24813868
59741,0,0.41954142
59742,1,0.71924084
59743,0,0.11022007
59744,1,0.5333556
59745,0,0.0355879
59746,0,0.02327525
59747,1,0.8672224
59748,0,0.076838575
59749,0,0.023940649
59750,1,0.8937457
59751,0,0.498346
59752,0,0.008874631
59753,0,0.33215252
59754,0,0.00013745396
59755,1,0.7519585
59756,1,0.71253365
59757,1,0.9446334
59758,1,0.81033003
59759,1,0.53937703
59760,0,0.119059555
59761,0,0.3151583
59762,0,0.0003352255
59763,0,0.07835707
59764,0,0.16978467
59765,0,0.46395096
59766,0,0.16189177
59767,0,0.14897573
59768,0,0.41766813
59769,0,0.34827068
59770,1,0.8012144
59771,1,0.925828
59772,0,0.04369344
59773,1,0.74716747
59774,0,0.065519795
59775,0,0.15421882
59776,1,0.5641342
59777,0,0.19950864
59778,1,0.5284922
59779,0,0.26664305
59780,0,0.0025224667
59781,0,0.34325966
59782,1,0.8591915
59783,0,0.118364684
59784,0,0.304511
59785,0,0.06855474
59786,0,0.29389152
59787,0,0.47122085
59788,0,0.058090582
59789,0,0.23635313
59790,0,0.07715738
59791,0,0.22684605
59792,0,0.031157622
59793,1,0.74844694
59794,0,0.22540638
59795,0,0.29420793
59796,0,0.24659944
59797,1,0.6466257
59798,1,0.74893475
59799,0,0.0038385836
59800,0,0.17689353
59801,1,0.7923441
59802,0,0.4766067
59803,0,0.32647142
59804,0,0.27917445
59805,0,0.35259286
59806,0,0.0039769704
59807,0,0.4809584
59808,0,0.26646626
59809,0,0.14591326
59810,0,0.29857647
59811,0,0.31667706
59812,1,0.6383787
59813,1,0.7937205
59814,0,0.10471131
59815,0,0.03798939
59816,1,0.8017318
59817,0,0.343579
59818,1,0.8030762
59819,0,0.18441813
59820,0,0.44958863
59821,0,0.0826292
59822,1,0.5138405
59823,1,0.7640002
59824,1,0.9273344
59825,0,0.04640568
59826,0,0.15951641
59827,1,0.8990768
59828,0,0.34969032
59829,0,0.10678155
59830,0,0.1998894
59831,0,0.08814621
59832,1,0.6681196
59833,1,0.82349783
59834,1,0.60995424
59835,0,0.10242519
59836,1,0.521502
59837,0,0.014530341
59838,1,0.8918727
59839,0,6.637104e-18
59840,0,0.49313974
59841,0,0.048660014
59842,0,0.05409507
59843,0,0.29841813
59844,0,0.37866634
59845,0,0.002323451
59846,1,0.57806665
59847,0,0.07636415
59848,1,0.7584042
59849,1,0.92189944
59850,0,0.39739752
59851,0,0.13756421
59852,1,0.63225293
59853,1,0.7355418
59854,0,0.36325833
59855,0,0.39940804
59856,0,0.23058091
59857,0,0.3977853
59858,1,0.9106166
59859,1,0.88860375
59860,0,0.23728257
59861,0,0.021929232
59862,0,0.07961479
59863,0,0.322353
59864,0,0.0359365
59865,0,0.14286307
59866,1,0.69190794
59867,1,0.93571544
59868,0,0.45490777
59869,1,0.77830654
59870,0,0.46788222
59871,1,0.71881145
59872,0,0.026790515
59873,0,0.19375743
59874,0,0.25100812
59875,1,0.8076042
59876,1,0.95975745
59877,0,0.0050308793
59878,0,0.0013481772
59879,1,0.7421736
59880,1,0.5262911
59881,1,0.8652588
59882,0,0.1261301
59883,1,0.82247955
59884,0,0.1844425
59885,0,0.40700272
59886,0,0.40802068
59887,1,0.8058659
59888,0,0.22594954
59889,0,0.47421995
59890,1,0.8665172
59891,1,0.8133209
59892,0,0.040103216
59893,0,0.030700425
59894,1,0.9131613
59895,0,0.18721886
59896,1,0.8523222
59897,0,0.45239466
59898,0,0.12280381
59899,1,0.5881211
59900,0,0.027124254
59901,0,0.21224299
59902,1,0.59728694
59903,1,0.7819901
59904,0,0.0044382443
59905,1,0.6883316
59906,0,0.2126062
59907,0,0.38041323
59908,1,0.7236667
59909,1,0.52217525
59910,1,0.50572115
59911,0,0.26603806
59912,1,0.8743924
59913,0,0.48646098
59914,1,0.8845246
59915,0,0.27699316
59916,1,0.6613541
59917,1,0.76068866
59918,1,0.81894124
59919,1,0.546827
59920,0,0.004967538
59921,0,0.3188846
59922,0,0.16740914
59923,0,0.13189864
59924,1,0.64600146
59925,0,4.8908396e-07
59926,0,0.05446643
59927,0,0.11315239
59928,1,0.88798136
59929,1,0.78928304
59930,0,0.22840808
59931,0,0.34589124
59932,0,0.19924663
59933,1,0.73119104
59934,0,0.13449736
59935,0,0.39768428
59936,0,0.41220576
59937,1,0.75533676
59938,0,0.090769835
59939,0,0.08579247
59940,0,0.0002926362
59941,0,0.30148008
59942,1,0.90879095
59943,0,0.44754454
59944,0,0.040535036
59945,1,0.89982647
59946,0,0.18389398
59947,0,0.44148082
59948,0,0.07221575
59949,0,0.44041488
59950,1,0.6769387
59951,1,0.50970507
59952,0,0.01831766
59953,0,0.29105413
59954,0,1.1809377e-16
59955,0,0.24799111
59956,0,0.32470158
59957,0,0.27651876
59958,1,0.9392887
59959,1,0.86023456
59960,0,0.23704554
59961,0,0.3371046
59962,1,0.7818731
59963,1,0.68886465
59964,1,0.6227564
59965,0,0.2125112
59966,1,0.71166456
59967,0,0.12964013
59968,0,0.033016723
59969,1,0.571555
59970,0,0.1270562
59971,0,0.2854161
59972,1,0.93363076
59973,0,0.038276225
59974,0,0.436308
59975,1,0.70644844
59976,0,0.25374013
59977,1,0.63745767
59978,1,0.72615886
59979,0,0.17777783
59980,0,0.046126977
59981,0,0.17313904
59982,1,0.8127153
59983,1,0.5476785
59984,0,0.10574825
59985,0,0.18876068
59986,0,0.058267724
59987,0,0.3120179
59988,1,0.8508591
59989,0,0.032284938
59990,1,0.9186248
59991,0,0.13232012
59992,0,0.31714746
59993,0,0.050382067
59994,0,0.0916689
59995,0,0.05974236
59996,0,0.36728904
59997,0,0.008795943
59998,1,0.85467476
59999,0,0.30340406
60000,1,0.88889796
60001,1,0.81439
60002,0,8.869771e-20
60003,1,0.7529692
60004,1,0.85466623
60005,0,0.11783013
60006,0,0.1150236
60007,1,0.58393764
60008,0,0.11609742
60009,0,0.015458697
60010,1,0.89040124
60011,0,0.0896012
60012,0,0.089490645
60013,1,0.7827556
60014,1,0.65860724
60015,0,0.09021967
60016,1,0.55660635
60017,0,0.10557751
60018,1,0.7400136
60019,1,0.64454836
60020,0,0.12117804
60021,0,0.48036155
60022,1,0.8989716
60023,0,0.29127097
60024,0,0.020796513
60025,0,0.4051437
60026,1,0.9212406
60027,0,0.40459222
60028,0,0.40086427
60029,0,0.00014675643
60030,0,0.14159016
60031,1,0.9210099
60032,1,0.61076224
60033,1,0.5687555
60034,1,0.75880504
60035,1,0.84593225
60036,1,0.86176807
60037,1,0.819187
60038,0,0.051234525
60039,0,0.41922966
60040,1,0.698998
60041,0,0.4012288
60042,0,0.4997121
60043,0,0.100335605
60044,0,0.30306384
60045,0,0.071659006
60046,1,0.52786946
60047,0,0.07612002
60048,0,0.1285311
60049,1,0.69124997
60050,1,0.7983213
60051,0,0.047495417
60052,0,0.284827
60053,0,0.12278755
60054,1,0.6889882
60055,1,0.5476238
60056,0,0.038600676
60057,1,0.7710523
60058,0,0.0023571306
60059,1,0.7634095
60060,1,0.78941983
60061,1,0.58354676
60062,1,0.6622883
60063,0,0.0013650424
60064,0,0.35574657
60065,0,0.3069032
60066,1,0.82017934
60067,0,0.032672487
60068,1,0.81817657
60069,0,0.024714103
60070,1,0.8276214
60071,0,0.00043967043
60072,0,0.24486628
60073,1,0.6009465
60074,0,0.0048229173
60075,0,0.0008681245
60076,1,0.66674674
60077,1,0.69664454
60078,0,0.24334037
60079,0,0.46307275
60080,1,0.84303147
60081,0,0.2721172
60082,1,0.9472
60083,0,0.16999492
60084,0,0.1669724
60085,1,0.5172061
60086,0,0.14653435
60087,0,0.2444663
60088,0,0.08318216
60089,0,0.21652637
60090,0,0.22164406
60091,0,0.20009898
60092,0,0.040996827
60093,0,0.015414619
60094,1,0.78752255
60095,0,0.33779106
60096,1,0.98452747
60097,1,0.78658116
60098,0,0.04965499
60099,0,0.005744407
60100,0,0.024030253
60101,0,0.01793542
60102,1,0.81755126
60103,0,0.012497989
60104,1,0.83198595
60105,0,0.27204978
60106,0,0.114154674
60107,0,0.14155845
60108,0,0.13178037
60109,1,0.6121
60110,1,0.6431072
60111,0,0.4191288
60112,0,0.055986967
60113,0,0.14560123
60114,0,0.04607491
60115,0,0.15467274
60116,1,0.794778
60117,0,0.23963739
60118,0,0.1962193
60119,1,0.6330254
60120,0,0.30888993
60121,0,0.15655991
60122,0,0.00038286124
60123,1,0.54927343
60124,0,0.2776917
60125,0,0.40885618
60126,0,0.12917468
60127,1,0.7955348
60128,0,0.35032555
60129,1,0.84614813
60130,0,0.42322388
60131,0,0.4950017
60132,1,0.8330952
60133,0,0.42654955
60134,0,0.26180422
60135,1,0.56886095
60136,0,0.0673448
60137,0,0.23989026
60138,1,0.5696841
60139,0,0.06470066
60140,0,0.054132417
60141,0,0.022726636
60142,0,0.026794445
60143,1,0.8582516
60144,1,0.63636345
60145,0,0.4782347
60146,1,0.9703361
60147,1,0.85006946
60148,0,0.037637934
60149,0,0.44630992
60150,0,0.023025552
60151,1,0.5764451
60152,0,0.046650108
60153,1,0.5552503
60154,0,0.42055944
60155,0,0.169743
60156,1,0.89504325
60157,0,0.17187488
60158,1,0.8534258
60159,0,0.029095026
60160,0,0.3204325
60161,0,0.39154118
60162,0,0.25986972
60163,1,0.5044884
60164,1,0.7731074
60165,0,0.111505255
60166,1,0.7839681
60167,0,0.10441686
60168,0,0.2401044
60169,1,0.8051008
60170,0,0.24924088
60171,0,3.067744e-20
60172,0,0.30278358
60173,0,0.22457458
60174,0,0.19745259
60175,0,0.014581025
60176,0,0.17659424
60177,0,0.2696326
60178,1,0.549466
60179,1,0.91570425
60180,0,0.085370064
60181,0,0.09511374
60182,0,0.02453247
60183,1,0.7770921
60184,0,0.23132485
60185,0,0.28334567
60186,0,0.058460552
60187,1,0.7978162
60188,1,0.91183275
60189,1,0.8494887
60190,1,0.5788451
60191,0,0.042082235
60192,0,0.22575258
60193,1,0.8456712
60194,0,0.3661477
60195,0,0.11949426
60196,1,0.8004272
60197,0,0.20487638
60198,1,0.9075139
60199,1,0.5838387
60200,0,0.30411783
60201,1,0.6728649
60202,1,0.85053855
60203,1,0.86158186
60204,0,0.3322633
60205,0,0.08731582
60206,0,0.025427457
60207,1,0.83473563
60208,0,0.24095586
60209,0,0.16666938
60210,1,0.5200866
60211,1,0.63428867
60212,0,0.32626384
60213,0,0.025175665
60214,0,0.120305
60215,0,0.35100847
60216,0,0.11129676
60217,0,0.2540706
60218,0,0.49649337
60219,1,0.74319226
60220,0,0.19759928
60221,0,0.46862927
60222,0,0.38726845
60223,0,0.36370328
60224,1,0.7490804
60225,0,0.38682806
60226,0,0.39337805
60227,1,0.54328
60228,1,0.7986144
60229,0,0.29459265
60230,0,0.08896805
60231,0,0.18197677
60232,0,0.2834135
60233,0,0.36822423
60234,0,0.13424711
60235,0,0.3480082
60236,0,0.47188306
60237,0,0.27698174
60238,1,0.7002811
60239,0,0.05560897
